Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/29  23:00:00,5873.538828080625 
 04/29  24:00:00,5513.093639425472 
 04/30  01:00:00,5239.55579291923 
 04/30  02:00:00,4948.87968697477 
 04/30  03:00:00,4721.44340018243 
 04/30  04:00:00,4525.24943317727 
 04/30  05:00:00,4344.311767235427 
 04/30  06:00:00,4851.249278713301 
 04/30  07:00:00,5826.883235456222 
 04/30  08:00:00,15090.432566308182 
 04/30  09:00:00,103499.0263776973 
 04/30  10:00:00,136289.86088756694 
 04/30  11:00:00,144896.1407475394 
 04/30  12:00:00,140466.86357989282 
 04/30  13:00:00,138595.5267823632 
 04/30  14:00:00,157242.09959113453 
 04/30  15:00:00,173322.54958546358 
 04/30  16:00:00,168527.19639722527 
 04/30  17:00:00,161424.7843060979 
 04/30  18:00:00,83678.70745854519 
 04/30  19:00:00,56544.28352145732 
 04/30  20:00:00,40173.12171308475 
 04/30  21:00:00,6733.89412707548 
 04/30  22:00:00,6552.925573409676 
 04/30  23:00:00,6358.085161833522 
 04/30  24:00:00,6250.205136327592 
