986460,"MACTAN",,8.0,10.300,123.967,24,PHL,5,CHN,Am
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
01/04/2003,15:00,870,1411,330,E,5,78,E,5,282,E,5,36767,E,5,5429,E,5,31628,E,5,1565,E,5,9,B,8,99,C,9,28.2,C,8,24.1,C,8,78,E,9,1008,B,8,20,B,8,8.3,B,8,10000,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,16:00,625,1411,221,E,5,74,E,5,188,E,5,24297,E,5,4371,E,5,20771,E,5,970,E,5,9,B,8,99,C,9,27.7,C,8,24.3,C,8,82,E,9,1009,B,8,10,B,8,7.7,B,8,10000,B,8,4500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,17:00,332,1411,93,E,5,47,E,5,82,E,5,10205,E,5,1041,E,5,9016,E,5,382,E,5,10,A,7,99,C,9,27.1,A,7,24.4,A,7,85,E,9,1009,A,7,10,A,7,7.0,A,7,10000,A,7,4500,A,7,5.1,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,18:00,46,737,10,E,5,24,E,5,9,E,5,1082,E,5,0,E,5,997,E,5,37,E,5,8,B,8,99,C,9,26.3,C,8,24.1,C,8,88,E,9,1009,B,8,10,B,8,5.3,B,8,10000,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,25.9,B,8,23.7,B,8,88,E,9,1010,B,8,10,B,8,3.7,B,8,10000,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,25.3,A,7,23.4,A,7,89,E,9,1010,A,7,10,A,7,2.0,A,7,10000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,25.6,B,8,23.5,B,8,88,E,9,1010,B,8,10,B,8,3.7,B,8,10000,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,26.0,B,8,23.5,B,8,86,E,9,1010,B,8,10,B,8,5.3,B,8,10000,B,8,77777,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,26.3,A,7,23.6,A,7,85,E,9,1010,A,7,10,A,7,7.0,A,7,10000,A,7,77777,A,7,4.8,F,9,,,,,,,0.0,1,B,8,15
01/04/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,26.1,B,8,23.5,B,8,86,E,9,1010,B,8,10,B,8,6.3,B,8,10000,B,8,77777,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,25.8,B,8,23.5,B,8,87,E,9,1010,B,8,10,B,8,5.7,B,8,10000,B,8,77777,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,25.6,A,7,23.4,A,7,88,E,9,1009,A,7,10,A,7,5.0,A,7,10000,A,7,77777,A,7,4.8,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,25.4,B,8,23.3,B,8,88,E,9,1009,B,8,10,B,8,6.3,B,8,10000,B,8,77777,B,8,4.7,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,25.1,B,8,23.2,B,8,89,E,9,1010,B,8,10,B,8,7.7,B,8,10000,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,24.9,A,7,23.1,A,7,90,E,9,1010,A,7,10,A,7,9.0,A,7,10000,A,7,4500,A,7,4.7,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,24.8,C,8,23.4,C,8,92,E,9,1011,B,8,10,B,8,8.3,B,8,10000,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/05/2003,07:00,142,1359,36,E,5,26,E,5,34,E,5,3981,E,5,0,E,5,3711,E,5,147,E,5,8,B,8,99,C,9,25.0,C,8,23.9,C,8,94,E,9,1011,B,8,40,B,8,7.7,B,8,10000,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,08:00,445,1411,134,E,5,51,E,5,118,E,5,14752,E,5,2073,E,5,13027,E,5,575,E,5,9,A,7,99,C,9,25.5,A,7,24.3,A,7,93,E,9,1012,A,7,40,A,7,7.0,A,7,10000,A,7,4500,A,7,5.1,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,09:00,724,1411,266,E,5,79,E,5,225,E,5,29402,E,5,5044,E,5,25067,E,5,1202,E,5,8,B,8,99,C,9,26.5,C,8,24.6,C,8,89,E,9,1012,B,8,40,B,8,7.0,B,8,10000,B,8,6500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,10:00,946,1411,400,E,5,118,E,5,321,E,5,44604,E,5,8492,E,5,35990,E,5,1810,E,5,7,B,8,99,C,9,27.6,C,8,24.8,C,8,85,E,9,1012,B,8,40,B,8,7.0,B,8,10000,B,8,8500,B,8,5.3,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,11:00,1098,1411,516,E,5,173,E,5,382,E,5,58117,E,5,12862,E,5,43253,E,5,2208,E,5,6,A,7,99,C,9,28.5,A,7,24.8,A,7,80,E,9,1011,A,7,40,A,7,7.0,A,7,10000,A,7,10500,A,7,5.3,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,12:00,1169,1411,536,E,5,150,E,5,412,E,5,60577,E,5,11367,E,5,46894,E,5,2392,E,5,7,B,8,99,C,9,29.0,C,8,24.4,C,8,76,E,9,1011,B,8,40,B,8,7.3,B,8,10000,B,8,8500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,13:00,1153,1411,502,E,5,119,E,5,405,E,5,56704,E,5,9013,E,5,46088,E,5,2352,E,5,8,B,8,99,C,9,29.1,C,8,24.2,C,8,75,E,9,1010,B,8,40,B,8,7.7,B,8,10000,B,8,6500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,14:00,1052,1411,429,E,5,93,E,5,360,E,5,48269,E,5,6949,E,5,40733,E,5,2070,E,5,9,A,7,99,C,9,29.0,A,7,24.0,A,7,74,E,9,1009,A,7,40,A,7,8.0,A,7,10000,A,7,4500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,15:00,873,1411,334,E,5,80,E,5,284,E,5,37186,E,5,5616,E,5,31841,E,5,1577,E,5,9,B,8,99,C,9,28.5,C,8,24.3,C,8,78,E,9,1009,B,8,40,B,8,7.7,B,8,10000,B,8,4000,B,8,5.1,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,16:00,628,1411,218,E,5,70,E,5,187,E,5,24058,E,5,4050,E,5,20739,E,5,970,E,5,9,B,8,99,C,9,27.9,C,8,24.7,C,8,83,E,9,1009,B,8,30,B,8,7.3,B,8,10000,B,8,3500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,2
01/05/2003,17:00,335,1411,91,E,5,43,E,5,81,E,5,10036,E,5,902,E,5,8952,E,5,380,E,5,10,A,7,99,C,9,27.3,A,7,25.0,A,7,87,E,9,1009,A,7,30,A,7,7.0,A,7,10000,A,7,3000,A,7,5.3,F,9,,,,,,,0.0,1,?,0,2
01/05/2003,18:00,47,750,9,E,5,21,E,5,8,E,5,1030,E,5,0,E,5,950,E,5,35,E,5,9,B,8,99,C,9,26.7,C,8,25.0,C,8,90,E,9,1010,B,8,30,B,8,6.3,B,8,10000,B,8,3000,B,8,5.3,F,9,,,,,,,0.0,1,?,0,2
01/05/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.3,B,8,24.7,B,8,91,E,9,1010,B,8,30,B,8,5.7,B,8,10000,B,8,3000,B,8,5.2,F,9,,,,,,,0.0,1,?,0,2
01/05/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,25.8,B,8,24.5,B,8,93,E,9,1010,B,8,10,B,8,5.0,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.2,1,B,8,2
01/05/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,25.3,B,8,24.3,B,8,94,E,9,1011,B,8,10,B,8,4.3,B,8,10000,B,8,77777,B,8,5.1,F,9,,,,,,,0.2,1,B,8,2
01/05/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,24.8,B,8,24.2,B,8,96,E,9,1011,B,8,10,B,8,3.7,B,8,10000,B,8,77777,B,8,5.0,F,9,,,,,,,0.2,1,B,8,2
01/05/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,24.3,A,7,24.0,A,7,98,E,9,1011,A,7,10,A,7,3.0,A,7,10000,A,7,77777,A,7,5.0,F,9,,,,,,,0.2,1,B,8,2
01/05/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,B,8,99,C,9,24.2,B,8,23.9,B,8,98,E,9,1011,B,8,10,B,8,3.0,B,8,10000,B,8,77777,B,8,4.9,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,3,B,8,99,C,9,24.2,B,8,23.7,B,8,97,E,9,1010,B,8,10,B,8,3.0,B,8,10000,B,8,77777,B,8,4.9,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,3,A,7,99,C,9,24.1,A,7,23.6,A,7,97,E,9,1010,A,7,10,A,7,3.0,A,7,10000,A,7,77777,A,7,4.8,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,3,B,8,99,C,9,24.1,B,8,23.8,B,8,98,E,9,1010,B,8,10,B,8,3.7,B,8,10000,B,8,77777,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,B,8,99,C,9,24.0,B,8,24.0,B,8,100,E,9,1010,B,8,10,B,8,4.3,B,8,10000,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,24.0,A,7,24.0,C,8,100,E,9,1010,A,7,10,A,7,5.0,A,7,10000,A,7,77777,A,7,5.0,F,9,,,,,,,0.3,1,B,8,60
01/06/2003,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,24.4,C,8,24.4,C,8,100,E,9,1011,B,8,10,B,8,4.3,B,8,10000,B,8,77777,B,8,5.1,F,9,,,,,,,0.3,1,B,8,60
01/06/2003,07:00,141,1354,31,E,5,12,E,5,30,E,5,3402,E,5,0,E,5,3274,E,5,128,E,5,8,B,8,99,C,9,24.9,C,8,24.6,C,8,98,E,9,1011,B,8,30,B,8,3.7,B,8,10000,B,8,3000,B,8,5.2,F,9,,,,,,,0.3,1,B,8,60
01/06/2003,08:00,444,1411,110,E,5,25,E,5,103,E,5,12267,E,5,886,E,5,11441,E,5,499,E,5,10,A,7,99,C,9,25.6,A,7,24.7,A,7,95,E,9,1012,A,7,30,A,7,3.0,A,7,10000,A,7,3000,A,7,5.2,F,9,,,,,,,0.0,1,B,8,60
01/06/2003,09:00,723,1411,214,E,5,31,E,5,198,E,5,23907,E,5,1828,E,5,22254,E,5,1057,E,5,10,B,8,99,C,9,26.5,C,8,24.8,C,8,90,E,9,1012,B,8,30,B,8,4.0,B,8,10000,B,8,3000,B,8,5.3,F,9,,,,,,,0.0,1,B,8,60
01/06/2003,10:00,946,1411,312,E,5,37,E,5,287,E,5,35065,E,5,2477,E,5,32492,E,5,1620,E,5,10,B,8,99,C,9,27.3,C,8,24.9,C,8,87,E,9,1012,B,8,10,B,8,5.0,B,8,10000,B,8,3000,B,8,5.3,F,9,,,,,,,0.0,1,B,8,60
01/06/2003,11:00,1099,1411,392,E,5,46,E,5,356,E,5,44333,E,5,3277,E,5,40557,E,5,2059,E,5,10,A,7,99,C,9,27.9,A,7,24.9,A,7,84,E,9,1011,A,7,10,A,7,6.0,A,7,10000,A,7,3000,A,7,5.3,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,12:00,1170,1411,409,E,5,38,E,5,377,E,5,46507,E,5,2741,E,5,43187,E,5,2189,E,5,10,B,8,99,C,9,28.0,C,8,24.9,C,8,83,E,9,1011,B,8,10,B,8,6.0,B,8,10000,B,8,3000,B,8,5.3,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,13:00,1155,1411,393,E,5,34,E,5,365,E,5,44730,E,5,2393,E,5,41861,E,5,2120,E,5,10,B,8,99,C,9,27.9,C,8,24.9,C,8,84,E,9,1010,B,8,40,B,8,6.0,B,8,10000,B,8,3000,B,8,5.3,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,14:00,1055,1411,349,E,5,33,E,5,325,E,5,39587,E,5,2290,E,5,37020,E,5,1869,E,5,10,A,7,99,C,9,27.7,A,7,24.9,A,7,85,E,9,1009,A,7,40,A,7,6.0,A,7,10000,A,7,3000,A,7,5.3,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,15:00,876,1411,280,E,5,35,E,5,258,E,5,31444,E,5,2290,E,5,29173,E,5,1436,E,5,10,B,8,99,C,9,27.5,C,8,24.9,C,8,86,E,9,1009,B,8,40,B,8,5.7,B,8,10000,B,8,2800,B,8,5.3,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,16:00,631,1411,190,E,5,38,E,5,173,E,5,21058,E,5,2095,E,5,19265,E,5,895,E,5,10,B,8,99,C,9,27.2,C,8,24.8,C,8,87,E,9,1009,B,8,30,B,8,5.3,B,8,10000,B,8,2600,B,8,5.3,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,17:00,338,1411,88,E,5,36,E,5,79,E,5,9694,E,5,756,E,5,8776,E,5,372,E,5,10,A,7,99,C,9,26.8,A,7,24.8,A,7,89,E,9,1009,A,7,30,A,7,5.0,A,7,10000,A,7,2400,A,7,5.3,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,18:00,49,762,7,E,5,18,E,5,7,E,5,865,E,5,0,E,5,793,E,5,29,E,5,10,B,8,99,C,9,26.1,C,8,24.8,C,8,93,E,9,1010,B,8,30,B,8,4.3,B,8,10000,B,8,2400,B,8,5.3,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,25.8,B,8,24.9,B,8,95,E,9,1010,B,8,10,B,8,3.7,B,8,10000,B,8,2400,B,8,5.3,F,9,,,,,,,0.2,1,B,8,2
01/06/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,25.3,A,7,25.0,A,7,98,E,9,1011,A,7,10,A,7,3.0,A,7,10000,A,7,2400,A,7,5.3,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,25.3,B,8,25.0,B,8,98,E,9,1011,B,8,10,B,8,3.0,B,8,10000,B,8,2400,B,8,5.3,F,9,,,,,,,0.0,1,B,8,2
01/06/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,25.4,B,8,24.9,B,8,97,E,9,1011,B,8,10,B,8,3.0,B,8,10000,B,8,2400,B,8,5.3,F,9,,,,,,,0.0,1,B,8,60
01/06/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,25.4,A,7,24.9,A,7,97,E,9,1011,A,7,10,A,7,3.0,A,7,10000,A,7,2400,A,7,5.3,F,9,,,,,,,0.0,1,B,8,60
01/06/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,25.0,B,8,24.5,B,8,97,E,9,1011,B,8,10,B,8,3.3,B,8,9333,B,8,2400,B,8,5.2,F,9,,,,,,,0.0,1,B,8,60
01/07/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.6,B,8,24.0,B,8,96,E,9,1011,B,8,70,B,8,3.7,B,8,8666,B,8,2400,B,8,5.0,F,9,,,,,,,0.0,1,B,8,61
01/07/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.2,A,7,23.6,A,7,96,E,9,1011,A,7,70,A,7,4.0,A,7,8000,A,7,2400,A,7,4.8,F,9,,,,,,,2.8,1,B,8,61
01/07/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.2,B,8,23.8,B,8,98,E,9,1011,B,8,70,B,8,4.7,B,8,8000,B,8,2400,B,8,4.9,F,9,,,,,,,2.8,1,B,8,61
01/07/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.3,B,8,24.1,B,8,99,E,9,1011,B,8,60,B,8,5.3,B,8,8000,B,8,2400,B,8,5.0,F,9,,,,,,,2.8,1,B,8,61
01/07/2003,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.3,A,7,24.3,A,7,100,E,9,1011,A,7,60,A,7,6.0,A,7,8000,A,7,2400,A,7,5.1,F,9,,,,,,,2.8,1,B,8,61
01/07/2003,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.2,C,8,24.2,C,8,100,E,9,1012,B,8,60,B,8,4.0,B,8,7333,B,8,2400,B,8,5.0,F,9,,,,,,,2.8,1,B,8,61
01/07/2003,07:00,139,1349,20,E,5,5,E,5,19,E,5,2284,E,5,352,E,5,3214,E,5,83,E,5,10,B,8,99,C,9,24.1,C,8,24.0,C,8,99,E,9,1012,B,8,60,B,8,2.0,B,8,6666,B,8,2400,B,8,5.0,F,9,,,,,,,2.8,1,B,8,61
01/07/2003,08:00,443,1411,84,E,5,9,E,5,81,E,5,9484,E,5,920,E,5,12418,E,5,323,E,5,10,A,7,99,C,9,24.0,A,7,24.0,A,7,100,E,9,1012,A,7,320,B,8,0.0,A,7,6000,A,7,2400,A,7,5.0,F,9,,,,,,,0.5,1,B,8,61
01/07/2003,09:00,722,1411,160,E,5,9,E,5,155,E,5,17806,E,5,909,E,5,22181,E,5,603,E,5,10,B,8,99,C,9,24.0,C,8,24.0,C,8,100,E,9,1012,B,8,320,B,8,1.0,B,8,5666,B,8,3100,B,8,5.0,F,9,,,,,,,0.5,1,B,8,61
01/07/2003,10:00,946,1411,232,E,5,8,E,5,226,E,5,25660,E,5,903,E,5,30507,E,5,917,E,5,10,B,8,99,C,9,24.3,C,8,24.3,C,8,100,E,9,1011,B,8,320,B,8,2.0,B,8,5333,B,8,3800,B,8,5.1,F,9,,,,,,,0.5,1,B,8,61
01/07/2003,11:00,1099,1411,297,E,5,11,E,5,289,E,5,32714,E,5,1132,E,5,37335,E,5,1297,E,5,10,A,7,99,C,9,24.7,A,7,24.7,A,7,100,E,9,1011,A,7,320,A,7,3.0,A,7,5000,A,7,4500,A,7,5.2,F,9,,,,,,,0.5,1,B,8,61
01/07/2003,12:00,1171,1411,339,E,5,14,E,5,328,E,5,37172,E,5,1453,E,5,41424,E,5,1600,E,5,10,B,8,99,C,9,25.5,C,8,24.8,C,8,96,E,9,1010,B,8,320,B,8,3.0,B,8,6000,B,8,3800,B,8,5.3,F,9,,,,,,,0.5,1,B,8,61
01/07/2003,13:00,1157,1411,348,E,5,17,E,5,334,E,5,38097,E,5,1826,E,5,42234,E,5,1597,E,5,10,B,8,99,C,9,26.0,C,8,24.8,C,8,93,E,9,1009,B,8,10,B,8,3.0,B,8,7000,B,8,3100,B,8,5.3,F,9,,,,,,,0.5,1,B,8,21
01/07/2003,14:00,1057,1411,325,E,5,22,E,5,308,E,5,35676,E,5,2374,E,5,39952,E,5,1332,E,5,10,A,7,99,C,9,26.3,A,7,24.7,A,7,91,E,9,1008,A,7,10,A,7,3.0,A,7,8000,A,7,2400,A,7,5.2,F,9,,,,,,,0.0,1,?,0,21
01/07/2003,15:00,879,1411,252,E,5,21,E,5,239,E,5,27812,E,5,2178,E,5,32464,E,5,946,E,5,10,B,8,99,C,9,25.8,C,8,24.5,C,8,93,E,9,1008,B,8,10,B,8,3.0,B,8,8666,B,8,2600,B,8,5.2,F,9,,,,,,,0.0,1,?,0,21
01/07/2003,16:00,635,1411,165,E,5,21,E,5,156,E,5,18363,E,5,2121,E,5,22490,E,5,604,E,5,10,B,8,99,C,9,25.2,C,8,24.2,C,8,94,E,9,1009,B,8,10,B,8,3.0,B,8,9333,B,8,2800,B,8,5.0,F,9,,,,,,,0.0,1,?,0,21
01/07/2003,17:00,341,1411,73,E,5,18,E,5,69,E,5,8190,E,5,347,E,5,7720,E,5,323,E,5,10,A,7,99,C,9,24.6,A,7,24.0,A,7,96,E,9,1009,A,7,10,A,7,3.0,A,7,10000,A,7,3000,A,7,5.0,F,9,,,,,,,0.0,1,?,0,21
01/07/2003,18:00,51,775,7,E,5,9,E,5,7,E,5,833,E,5,0,E,5,795,E,5,29,E,5,10,B,8,99,C,9,24.4,C,8,23.9,C,8,97,E,9,1009,B,8,10,B,8,3.0,B,8,9666,B,8,3250,B,8,4.9,F,9,,,,,,,0.0,1,?,0,21
01/07/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.5,B,8,23.9,B,8,96,E,9,1010,B,8,10,B,8,3.0,B,8,9333,B,8,3500,B,8,4.9,F,9,,,,,,,0.0,1,?,0,21
01/07/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.5,B,8,23.9,B,8,96,E,9,1010,B,8,10,B,8,3.0,B,8,9000,B,8,3750,B,8,4.9,F,9,,,,,,,4.1,1,B,8,61
01/07/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.4,B,8,23.8,B,8,96,E,9,1011,B,8,10,B,8,3.0,B,8,8666,B,8,4000,B,8,4.9,F,9,,,,,,,4.1,1,B,8,61
01/07/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.4,B,8,23.8,B,8,96,E,9,1011,B,8,10,B,8,3.0,B,8,8333,B,8,4250,B,8,4.9,F,9,,,,,,,4.1,1,B,8,61
01/07/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.3,A,7,23.7,A,7,96,E,9,1012,A,7,10,A,7,3.0,A,7,8000,A,7,4500,A,7,4.9,F,9,,,,,,,4.1,1,B,8,61
01/07/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.3,B,8,23.7,B,8,96,E,9,1011,B,8,10,B,8,2.7,B,8,8666,B,8,3900,B,8,4.9,F,9,,,,,,,4.1,1,B,8,61
01/08/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.3,B,8,23.7,B,8,96,E,9,1011,B,8,60,B,8,2.3,B,8,9333,B,8,3300,B,8,4.9,F,9,,,,,,,4.1,1,B,8,21
01/08/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.3,A,7,23.7,A,7,96,E,9,1010,A,7,60,A,7,2.0,A,7,10000,A,7,2700,A,7,4.9,F,9,,,,,,,0.0,1,B,8,21
01/08/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.2,B,8,23.7,B,8,97,E,9,1010,B,8,60,B,8,1.7,B,8,10000,B,8,2000,B,8,4.9,F,9,,,,,,,0.0,1,B,8,21
01/08/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.0,B,8,23.7,B,8,98,E,9,1010,B,8,330,B,8,1.3,B,8,10000,B,8,1300,B,8,4.9,F,9,,,,,,,0.0,1,B,8,21
